T,K,Type,Bid,Ask,Spread,Weight,Market,Model,Err,IV_Mkt,IV_Model
0.0729,6395.0,PUT,24.7,26.5,1.8,0.5555555555555554,25.6,24.319,-1.281,0.2482,0.2446
0.0729,6470.0,PUT,29.5,31.5,2.0,0.5,30.5,28.2871,-2.2129,0.2343,0.2287
0.0729,6540.0,PUT,36.3,38.3,2.0,0.5,37.3,33.1583,-4.1417,0.2236,0.2145
0.0729,6615.0,PUT,45.2,47.6,2.4,0.4166666666666669,46.4,40.0888,-6.3112,0.2119,0.1997
0.0729,6690.0,PUT,56.7,59.0,2.3,0.4347826086956527,57.85,49.4318,-8.4182,0.1997,0.1854
0.0729,6765.0,PUT,72.0,74.5,2.5,0.4,73.25,62.0692,-11.1808,0.1885,0.1715
0.0729,7115.0,CALL,24.3,26.5,2.2,0.4545454545454547,25.4,24.5138,-0.8862,0.1197,0.118
0.0729,7185.0,CALL,10.2,12.0,1.8,0.5555555555555554,11.1,12.9287,1.8287,0.111,0.1159
0.0819,5900.0,PUT,8.2,9.6,1.4,0.7142857142857141,8.9,14.4335,5.5335,0.3165,0.348
0.0819,6600.0,PUT,47.2,48.6,1.4,0.714285714285715,47.9,44.0215,-3.8785,0.2087,0.2016
0.0846,5700.0,PUT,6.1,7.5,1.4,0.7142857142857141,6.8,12.5985,5.7985,0.3499,0.3909
0.0846,6625.0,PUT,52.3,55.0,2.7,0.37037037037036996,53.65,48.5291,-5.1209,0.2056,0.1969
0.0874,6000.0,PUT,11.7,13.3,1.6,0.6249999999999994,12.5,17.1082,4.6082,0.2993,0.3201
0.0874,6750.0,PUT,76.5,78.2,1.7,0.5882352941176461,77.35,69.4898,-7.8602,0.1855,0.1745
0.0928,5850.0,PUT,9.9,11.4,1.5,0.6666666666666666,10.65,15.5806,4.9306,0.3215,0.3469
0.0928,6225.0,PUT,22.0,23.1,1.1,0.909090909090908,22.55,24.6656,2.1156,0.2642,0.2705
0.0928,6480.0,PUT,40.3,42.7,2.4,0.4166666666666657,41.5,38.7671,-2.7329,0.2279,0.2225
0.0928,6600.0,PUT,55.2,56.4,1.2,0.8333333333333363,55.8,50.377,-5.423,0.2099,0.201
0.0928,6725.0,PUT,75.8,77.2,1.4,0.7142857142857114,76.5,68.4648,-8.0352,0.1903,0.1791
0.0928,7125.0,CALL,33.7,34.9,1.2,0.8333333333333363,34.3,31.6032,-2.6968,0.1228,0.1186
0.1038,5155.0,PUT,4.0,5.1,1.1,0.9090909090909094,4.55,11.3826,6.8326,0.4265,0.4924
0.1038,5270.0,PUT,4.7,5.8,1.1,0.9090909090909094,5.25,11.6539,6.4039,0.4069,0.4628
0.1038,5400.0,PUT,5.8,6.8,1.0,1.0,6.3,12.2651,5.9651,0.3858,0.4317
0.1038,5515.0,PUT,6.6,7.9,1.3,0.7692307692307688,7.25,13.0979,5.8479,0.3658,0.4058
0.1038,5605.0,PUT,7.6,9.0,1.4,0.7142857142857141,8.3,13.9605,5.6605,0.3515,0.3865
0.1038,5690.0,PUT,8.7,10.1,1.4,0.7142857142857141,9.4,14.9652,5.5652,0.3377,0.3688
0.1038,5770.0,PUT,10.0,11.4,1.4,0.7142857142857141,10.7,16.1017,5.4017,0.3252,0.3526
0.1038,5845.0,PUT,11.4,12.9,1.5,0.6666666666666666,12.15,17.3607,5.2107,0.3138,0.3377
0.1038,5960.0,PUT,14.1,15.8,1.7,0.5882352941176467,14.95,19.7309,4.7809,0.2966,0.3154
0.1038,6080.0,PUT,18.0,19.8,1.8,0.5555555555555554,18.9,22.9362,4.0362,0.2794,0.2927
0.1038,6185.0,PUT,22.5,24.5,2.0,0.5,23.5,26.5774,3.0774,0.2646,0.2733
0.1038,6260.0,PUT,26.7,28.7,2.0,0.5,27.7,29.8195,2.1195,0.2544,0.2597
0.1038,6335.0,PUT,31.7,33.8,2.1,0.47619047619047666,32.75,33.7559,1.0059,0.2441,0.2464
0.1038,6405.0,PUT,37.4,39.6,2.2,0.454545454545454,38.5,38.2209,-0.2791,0.2346,0.2341
0.1038,6480.0,PUT,44.6,47.0,2.4,0.4166666666666669,45.8,44.0783,-1.7217,0.2242,0.2211
0.1038,6555.0,PUT,53.7,55.0,1.3,0.7692307692307709,54.35,51.3459,-3.0041,0.2131,0.2082
0.1038,6630.0,PUT,64.5,65.6,1.1,0.9090909090909138,65.05,60.4167,-4.6333,0.2023,0.1955
0.1038,6705.0,PUT,77.1,78.5,1.4,0.7142857142857114,77.8,71.8024,-5.9976,0.1908,0.1828
0.1038,7050.0,CALL,68.0,69.4,1.4,0.7142857142857114,68.7,63.4668,-5.2332,0.133,0.1266
0.1038,7125.0,CALL,38.2,39.4,1.2,0.8333333333333363,38.8,37.0829,-1.7171,0.1218,0.1194
0.1038,7200.0,CALL,19.0,20.1,1.1,0.909090909090908,19.55,21.2253,1.6753,0.1133,0.1164
0.1038,7275.0,CALL,8.7,9.8,1.1,0.909090909090908,9.25,12.4702,3.2202,0.1084,0.1171
0.1312,5200.0,PUT,6.8,8.0,1.2,0.8333333333333333,7.4,13.1101,5.7101,0.3988,0.439
0.1312,6050.0,PUT,24.5,25.6,1.1,0.909090909090908,25.05,28.9898,3.9398,0.2753,0.2858
0.1312,6575.0,PUT,69.3,71.9,2.6,0.38461538461538336,70.6,67.8307,-2.7693,0.2076,0.2039
0.1312,7250.0,CALL,21.6,22.9,1.3,0.7692307692307709,22.25,22.8731,0.6231,0.1158,0.1168
0.1496,5125.0,PUT,8.0,8.9,0.9,1.1111111111111107,8.45,13.8484,5.3984,0.3987,0.4337
0.1496,5500.0,PUT,12.7,14.2,1.5,0.6666666666666666,13.45,17.7528,4.3028,0.3452,0.3644
0.1496,5760.0,PUT,18.4,20.0,1.6,0.6249999999999994,19.2,23.3367,4.1367,0.3094,0.3231
0.1496,5880.0,PUT,21.8,23.5,1.7,0.5882352941176473,22.65,27.0092,4.3592,0.2925,0.305
0.1496,6010.0,PUT,27.1,28.7,1.6,0.6250000000000009,27.9,32.0202,4.1202,0.2757,0.2858
0.1496,6130.0,PUT,33.3,35.1,1.8,0.5555555555555542,34.2,37.8544,3.6544,0.2606,0.2683
0.1496,6260.0,PUT,42.6,44.8,2.2,0.4545454545454554,43.7,45.8824,2.1824,0.2456,0.2495
0.1496,6375.0,PUT,52.8,55.1,2.3,0.4347826086956514,53.95,54.9264,0.9764,0.2313,0.2328
0.1496,6455.0,PUT,60.8,63.4,2.6,0.3846153846153844,62.1,62.6001,0.5001,0.2205,0.2212
0.1496,6530.0,PUT,71.0,73.4,2.4,0.4166666666666657,72.2,71.0746,-1.1254,0.2116,0.2102
0.1496,6605.0,PUT,81.4,84.4,3.0,0.3333333333333333,82.9,81.0548,-1.8452,0.2012,0.199
0.1496,6680.0,PUT,94.6,97.1,2.5,0.4,95.85,92.8765,-2.9735,0.191,0.1878
0.1496,6750.0,PUT,108.8,111.4,2.6,0.38461538461538336,110.1,105.9624,-4.1376,0.1813,0.1771
0.1496,7100.0,CALL,77.1,80.2,3.1,0.3225806451612894,78.65,70.9563,-7.6937,0.1337,0.1258
0.1496,7180.0,CALL,47.9,50.3,2.4,0.4166666666666669,49.1,43.9435,-5.1565,0.1256,0.1195
0.1496,7310.0,CALL,17.4,19.4,2.0,0.5,18.4,20.5084,2.1084,0.1138,0.1176
0.1496,7430.0,CALL,6.6,8.0,1.4,0.7142857142857141,7.3,11.1336,3.8336,0.1107,0.1217
0.1695,6200.0,PUT,43.9,45.4,1.5,0.6666666666666666,44.65,48.3317,3.6817,0.2485,0.2548
0.1695,6675.0,PUT,102.7,105.5,2.8,0.3571428571428575,104.1,101.8668,-2.2332,0.1912,0.1889
0.1859,4900.0,PUT,8.9,10.2,1.3,0.7692307692307698,9.55,14.8151,5.2651,0.4124,0.4442
0.1859,5375.0,PUT,15.3,16.8,1.5,0.6666666666666666,16.05,19.4763,3.4263,0.3478,0.3613
0.1859,5510.0,PUT,18.0,19.6,1.6,0.6249999999999994,18.8,22.2771,3.4771,0.33,0.342
0.1859,5640.0,PUT,21.3,23.0,1.7,0.5882352941176473,22.15,25.7601,3.6101,0.3135,0.3243
0.1859,5760.0,PUT,25.1,26.9,1.8,0.5555555555555565,26.0,29.7707,3.7707,0.2987,0.3085
0.1859,5880.0,PUT,29.8,31.7,1.9,0.5263157894736846,30.75,34.6786,3.9286,0.2842,0.2931
0.1859,6010.0,PUT,36.2,38.3,2.1,0.4761904761904775,37.25,41.2057,3.9557,0.2688,0.2765
0.1859,6130.0,PUT,43.8,46.0,2.2,0.454545454545454,44.9,48.5881,3.6881,0.255,0.2613
0.1859,6260.0,PUT,54.4,55.7,1.3,0.7692307692307667,55.05,58.412,3.362,0.2397,0.2447
0.1859,6375.0,PUT,65.7,68.0,2.3,0.4347826086956527,66.85,69.0824,2.2324,0.2268,0.2297
0.1859,6455.0,PUT,75.5,78.2,2.7,0.37037037037036996,76.85,77.8586,1.0086,0.218,0.2192
0.1859,6530.0,PUT,86.0,88.2,2.2,0.454545454545454,87.1,87.3021,0.2021,0.2089,0.2091
0.1859,6605.0,PUT,98.1,99.7,1.6,0.6249999999999967,98.9,98.1424,-0.7576,0.1997,0.1989
0.1859,6680.0,PUT,111.8,114.5,2.7,0.37037037037036996,113.15,110.6578,-2.4922,0.1909,0.1885
0.1859,6750.0,PUT,127.0,130.0,3.0,0.3333333333333333,128.5,124.1755,-4.3245,0.1825,0.1785
0.1859,7100.0,CALL,101.5,103.2,1.7,0.5882352941176461,102.35,92.2522,-10.0978,0.1386,0.1296
0.1859,7180.0,CALL,67.5,70.3,2.8,0.3571428571428575,68.9,60.7299,-8.1701,0.1304,0.1223
0.1859,7260.0,CALL,42.4,44.9,2.5,0.4,43.65,39.5967,-4.0533,0.1235,0.1188
0.1859,7335.0,CALL,26.0,28.2,2.2,0.4545454545454547,27.1,27.026,-0.074,0.1184,0.1183
0.1859,7405.0,CALL,16.0,17.8,1.8,0.5555555555555554,16.9,19.4367,2.5367,0.1151,0.1197
0.1859,7485.0,CALL,9.0,10.5,1.5,0.6666666666666666,9.75,13.8208,4.0708,0.113,0.1226
0.1859,7565.0,CALL,5.1,6.3,1.2,0.8333333333333333,5.7,10.2371,4.5371,0.1126,0.1267
0.2263,5050.0,PUT,14.8,15.6,0.8,1.2500000000000018,15.2,18.0622,2.8622,0.3759,0.3881
0.2263,5425.0,PUT,22.0,23.5,1.5,0.6666666666666666,22.75,25.0463,2.2963,0.3296,0.3364
0.2263,5775.0,PUT,34.0,35.9,1.9,0.5263157894736846,34.95,37.9705,3.0205,0.2894,0.2956
0.2263,5910.0,PUT,40.3,42.1,1.8,0.5555555555555542,41.2,45.1629,3.9629,0.2734,0.2805
0.2263,6030.0,PUT,47.7,49.8,2.1,0.4761904761904775,48.75,52.8584,4.1084,0.2605,0.267
0.2263,6160.0,PUT,58.2,60.6,2.4,0.4166666666666669,59.4,62.8348,3.4348,0.2476,0.2523
0.2263,6280.0,PUT,69.0,71.2,2.2,0.454545454545454,70.1,73.8527,3.7527,0.2338,0.2384
0.2263,6410.0,PUT,84.5,86.3,1.8,0.5555555555555565,85.4,88.1829,2.7829,0.22,0.223
0.2263,6525.0,PUT,101.4,104.1,2.7,0.3703703703703719,102.75,103.427,0.677,0.2083,0.2089
0.2263,6600.0,PUT,113.3,115.6,2.3,0.4347826086956527,114.45,114.964,0.514,0.199,0.1995
0.2263,6675.0,PUT,128.0,130.4,2.4,0.4166666666666657,129.2,128.0265,-1.1735,0.1908,0.1898
0.2263,6750.0,PUT,144.3,146.8,2.5,0.4,145.55,142.9237,-2.6263,0.1821,0.1799
0.2263,7110.0,CALL,121.5,124.7,3.2,0.3124999999999997,123.1,110.4391,-12.6609,0.1427,0.1326
0.2263,7225.0,CALL,74.0,77.0,3.0,0.3333333333333333,75.5,64.4642,-11.0358,0.1328,0.1228
0.2263,7350.0,CALL,39.0,40.5,1.5,0.6666666666666666,39.75,35.8601,-3.8899,0.1239,0.1193
0.2263,7550.0,CALL,11.6,13.1,1.5,0.6666666666666666,12.35,16.1504,3.8004,0.1163,0.124
0.2653,5250.0,PUT,22.4,24.1,1.7,0.5882352941176461,23.25,24.7511,1.5011,0.3395,0.344
0.2653,5725.0,PUT,38.6,40.6,2.0,0.5,39.6,42.7246,3.1246,0.2871,0.2929
0.2653,6075.0,PUT,60.8,63.3,2.5,0.4,62.05,66.5904,4.5404,0.2514,0.2573
0.2653,6390.0,PUT,94.3,96.5,2.2,0.454545454545454,95.4,99.6658,4.2658,0.2195,0.2237
0.2653,6550.0,PUT,118.6,121.1,2.5,0.4,119.85,122.5691,2.7191,0.2031,0.2054
0.2653,6675.0,PUT,142.5,145.3,2.8,0.3571428571428557,143.9,144.485,0.585,0.1901,0.1905
0.2653,7075.0,CALL,161.0,164.6,3.6,0.27777777777777823,162.8,151.2678,-11.5322,0.1487,0.1404
0.2653,7350.0,CALL,52.0,54.6,2.6,0.3846153846153844,53.3,47.4759,-5.8241,0.1265,0.1208
0.3201,4900.0,PUT,20.9,22.5,1.6,0.6249999999999994,21.7,22.3324,0.6324,0.3671,0.3691
0.3201,5275.0,PUT,29.7,31.5,1.8,0.5555555555555554,30.6,31.096,0.496,0.325,0.3262
0.3201,5650.0,PUT,44.8,46.7,1.9,0.5263157894736826,45.75,48.0252,2.2752,0.2871,0.2909
0.3201,6020.0,PUT,70.2,72.6,2.4,0.41666666666666813,71.4,75.4745,4.0745,0.2527,0.2575
0.3201,6130.0,PUT,80.5,82.7,2.2,0.454545454545454,81.6,86.248,4.648,0.2423,0.2472
0.3201,6260.0,PUT,94.9,97.1,2.2,0.4545454545454569,96.0,100.8621,4.8621,0.2302,0.2348
0.3201,6380.0,PUT,110.6,113.0,2.4,0.4166666666666657,111.8,116.4346,4.6346,0.2189,0.2229
0.3201,6510.0,PUT,130.8,133.3,2.5,0.4,132.05,135.9808,3.9308,0.2064,0.2095
0.3201,6630.0,PUT,153.3,155.3,2.0,0.5,154.3,157.0281,2.7281,0.1946,0.1966
0.3201,6750.0,PUT,181.0,184.2,3.2,0.3125000000000011,182.6,181.7194,-0.8806,0.1838,0.1832
0.3201,7150.0,CALL,152.8,154.9,2.1,0.4761904761904775,153.85,142.1687,-11.6813,0.1454,0.1376
0.3201,7275.0,CALL,98.7,102.0,3.3,0.3030303030303033,100.35,88.4686,-11.8814,0.1361,0.1273
0.3201,7400.0,CALL,59.7,62.0,2.3,0.4347826086956527,60.85,54.3842,-6.4658,0.1282,0.1225
0.3201,7775.0,CALL,9.7,11.3,1.6,0.6249999999999994,10.5,16.9576,6.4576,0.1174,0.1304
0.3529,5125.0,PUT,29.1,30.9,1.8,0.5555555555555565,30.0,29.6955,-0.3045,0.3347,0.3339
0.3529,5500.0,PUT,42.9,44.7,1.8,0.5555555555555542,43.8,44.7315,0.9315,0.2975,0.2991
0.3529,5875.0,PUT,65.0,67.6,2.6,0.38461538461538547,66.3,70.0297,3.7297,0.2627,0.2673
0.3529,6090.0,PUT,83.9,86.7,2.8,0.3571428571428575,85.3,90.4101,5.1101,0.2435,0.2487
0.3529,6220.0,PUT,98.3,101.1,2.8,0.3571428571428575,99.7,105.2708,5.5708,0.2319,0.237
0.3529,6340.0,PUT,114.1,116.6,2.5,0.4,115.35,120.9713,5.6213,0.2211,0.2259
0.3529,6455.0,PUT,131.6,134.8,3.2,0.31249999999999833,133.2,138.0813,4.8813,0.211,0.2148
0.3529,6535.0,PUT,145.4,148.7,3.3,0.3030303030303046,147.05,151.3591,4.3091,0.2037,0.2068
0.3529,6610.0,PUT,159.7,162.9,3.2,0.31249999999999833,161.3,164.9869,3.6869,0.1966,0.1992
0.3529,6685.0,PUT,175.8,179.4,3.6,0.27777777777777823,177.6,179.9241,2.3241,0.1898,0.1913
0.3529,6765.0,PUT,195.1,198.8,3.7,0.270270270270269,196.95,197.5418,0.5918,0.1824,0.1827
0.3529,7130.0,CALL,177.8,181.6,3.8,0.2631578947368433,179.7,170.5921,-9.1079,0.1484,0.1427
0.3529,7260.0,CALL,117.9,121.4,3.5,0.2857142857142857,119.65,108.8407,-10.8093,0.1384,0.1311
0.3529,7600.0,CALL,29.8,31.5,1.7,0.5882352941176473,30.65,33.3131,2.6631,0.1211,0.1242
0.3987,5000.0,PUT,30.6,32.1,1.5,0.6666666666666666,31.35,30.1729,-1.1771,0.3397,0.3369
0.3987,5375.0,PUT,43.5,45.5,2.0,0.5,44.5,44.3469,-0.1531,0.3031,0.3029
0.3987,5725.0,PUT,63.0,65.2,2.2,0.454545454545454,64.1,66.5475,2.4475,0.272,0.275
0.3987,6100.0,PUT,96.1,98.7,2.6,0.38461538461538336,97.4,102.6499,5.2499,0.2403,0.2451
0.3987,6230.0,PUT,111.6,114.4,2.8,0.3571428571428557,113.0,118.8232,5.8232,0.2293,0.2342
0.3987,6360.0,PUT,130.3,132.7,2.4,0.4166666666666706,131.5,137.2642,5.7642,0.2185,0.2229
0.3987,6480.0,PUT,149.9,152.5,2.6,0.38461538461538547,151.2,156.6025,5.4025,0.2082,0.212
0.3987,6600.0,PUT,172.1,175.3,3.2,0.31249999999999833,173.7,178.5562,4.8562,0.1975,0.2007
0.3987,6725.0,PUT,200.6,203.2,2.6,0.38461538461538547,201.9,204.7982,2.8982,0.1866,0.1884
0.3987,7125.0,CALL,205.8,209.4,3.6,0.27777777777777823,207.6,198.3625,-9.2375,0.1526,0.1472
0.3987,7250.0,CALL,144.9,148.3,3.4,0.29411764705882304,146.6,134.7772,-11.8228,0.1432,0.1359
0.3987,7400.0,CALL,88.5,91.4,2.9,0.34482758620689585,89.95,80.6703,-9.2797,0.1336,0.127
0.3987,7750.0,CALL,21.4,23.2,1.8,0.5555555555555554,22.3,28.2044,5.9044,0.12,0.1277
0.4378,5250.0,PUT,43.6,45.6,2.0,0.5,44.6,42.8686,-1.7314,0.3107,0.3077
0.4378,5850.0,PUT,80.9,82.9,2.0,0.5,81.9,84.5179,2.6179,0.2595,0.2622
0.4378,6225.0,PUT,122.1,124.3,2.2,0.454545454545454,123.2,128.203,5.003,0.2293,0.2333
0.4378,6600.0,PUT,185.7,188.9,3.2,0.31249999999999833,187.3,191.1199,3.8199,0.1987,0.2011
0.4378,6750.0,PUT,220.3,223.8,3.5,0.2857142857142857,222.05,223.9013,1.8513,0.186,0.1871
0.4378,7350.0,CALL,123.4,126.7,3.3,0.3030303030303033,125.05,112.0131,-13.0369,0.1403,0.1322
0.4378,8000.0,CALL,10.4,11.8,1.4,0.7142857142857141,11.1,19.832,8.732,0.1196,0.1353
0.4946,5175.0,PUT,47.3,49.1,1.8,0.5555555555555542,48.2,45.3482,-2.8518,0.3111,0.3065
0.4946,5550.0,PUT,67.6,69.8,2.2,0.454545454545454,68.7,68.1471,-0.5529,0.2798,0.2792
0.4946,5925.0,PUT,99.7,102.1,2.4,0.41666666666666813,100.9,103.2276,2.3276,0.2512,0.2533
0.4946,6275.0,PUT,144.1,146.4,2.3,0.43478260869565005,145.25,149.7477,4.4977,0.2246,0.2278
0.4946,6650.0,PUT,214.0,217.1,3.1,0.3225806451612909,215.55,219.2118,3.6618,0.1954,0.1975
0.4946,7300.0,CALL,167.5,171.0,3.5,0.2857142857142857,169.25,157.8663,-11.3837,0.1463,0.1401
0.4946,7675.0,CALL,52.9,55.0,2.1,0.4761904761904759,53.95,52.984,-0.966,0.128,0.1272
0.4946,8400.0,CALL,3.6,4.5,0.9,1.1111111111111112,4.05,14.1382,10.0882,0.1215,0.1499
0.5712,5175.0,PUT,55.7,57.7,2.0,0.5,56.7,53.1409,-3.5591,0.3034,0.2984
0.5712,5550.0,PUT,79.4,81.3,1.9,0.5263157894736866,80.35,78.964,-1.386,0.2748,0.2733
0.5712,5925.0,PUT,114.6,117.2,2.6,0.38461538461538336,115.9,117.7284,1.8284,0.2481,0.2496
0.5712,6300.0,PUT,166.9,169.3,2.4,0.4166666666666657,168.1,172.3478,4.2478,0.2219,0.2246
0.5712,6675.0,PUT,242.4,245.4,3.0,0.3333333333333333,243.9,247.5325,3.6325,0.195,0.1969
0.5712,7300.0,CALL,200.5,203.4,2.9,0.34482758620689585,201.95,193.8222,-8.1278,0.1501,0.146
0.5712,7675.0,CALL,72.5,75.2,2.7,0.37037037037036996,73.85,71.0373,-2.8127,0.1316,0.1296
0.5712,8400.0,CALL,6.4,7.3,0.9,1.1111111111111118,6.85,18.4738,11.6238,0.1214,0.1458
0.6048,5400.0,PUT,72.9,75.6,2.7,0.3703703703703719,74.25,71.3458,-2.9042,0.2838,0.2805
0.6048,5775.0,PUT,104.6,107.7,3.1,0.3225806451612894,106.15,106.009,-0.141,0.2575,0.2574
0.6048,6125.0,PUT,147.2,150.1,2.9,0.34482758620689585,148.65,151.6738,3.0238,0.2335,0.2356
0.6048,6340.0,PUT,181.6,184.7,3.1,0.3225806451612909,183.15,187.2769,4.1269,0.2189,0.2214
0.6048,6415.0,PUT,195.4,199.2,3.8,0.2631578947368433,197.3,201.2509,3.9509,0.214,0.2162
0.6048,6490.0,PUT,210.0,213.6,3.6,0.27777777777777823,211.8,216.1121,4.3121,0.2086,0.211
0.6048,6565.0,PUT,225.9,230.1,4.2,0.23809523809523875,228.0,231.9266,3.9266,0.2035,0.2056
0.6048,6635.0,PUT,242.0,246.0,4.0,0.25,244.0,247.6166,3.6166,0.1986,0.2005
0.6048,6710.0,PUT,260.4,263.8,3.4,0.2941176470588206,262.1,265.5148,3.4148,0.1931,0.1948
0.6048,7060.0,CALL,343.5,347.9,4.4,0.22727272727272846,345.7,345.2536,-0.4464,0.1674,0.1672
0.6048,7135.0,CALL,299.6,304.0,4.4,0.22727272727272846,301.8,299.6248,-2.1752,0.1622,0.1612
0.6048,7210.0,CALL,258.6,263.0,4.4,0.22727272727272846,260.8,256.7329,-4.0671,0.1572,0.1552
0.6048,7280.0,CALL,223.2,227.5,4.3,0.2325581395348831,225.35,219.6108,-5.7392,0.1527,0.1499
0.6048,7375.0,CALL,179.8,183.8,4.0,0.25,181.8,174.5545,-7.2455,0.1469,0.1433
0.6048,8200.0,CALL,15.0,16.7,1.7,0.5882352941176473,15.85,27.2799,11.4299,0.122,0.1377
0.6479,5125.0,PUT,62.0,64.0,2.0,0.5,63.0,57.9874,-5.0126,0.3017,0.2952
0.6479,5500.0,PUT,87.2,89.2,2.0,0.5,88.2,84.9442,-3.2558,0.2748,0.2716
0.6479,5850.0,PUT,121.1,123.9,2.8,0.3571428571428557,122.5,121.9232,-0.5768,0.2514,0.251
0.6479,6225.0,PUT,172.8,175.2,2.4,0.4166666666666706,174.0,176.7584,2.7584,0.2266,0.2283
0.6479,6600.0,PUT,246.0,248.7,2.7,0.3703703703703719,247.35,251.0388,3.6888,0.2016,0.2035
0.6479,7250.0,CALL,258.8,262.4,3.6,0.2777777777777804,260.6,255.7275,-4.8725,0.1573,0.1551
0.6479,7625.0,CALL,108.0,111.2,3.2,0.3124999999999997,109.6,104.0037,-5.5963,0.1373,0.1341
0.6479,8200.0,CALL,19.9,20.9,1.0,1.0,20.4,31.4782,11.0782,0.1237,0.137
